name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
VietNam,2011-01-16,16,8,12.4,16,7.6,12.3,2,51.6,0,0,0,,,,,22.3,46.1,1022.6,11.3,7.2,186.2,16.1,7,,2011-01-16T06:36:18,2011-01-16T17:36:08,0.38,Clear,Clear conditions throughout the day.,clear-day,"48820099999,48823099999,VVNB"
VietNam,2011-01-17,14.1,8.9,12,14.1,6.7,11.8,5.6,66.4,0,0,0,,,,,18.4,56.6,1021.2,45.3,4.3,84.7,7.3,4,,2011-01-17T06:36:18,2011-01-17T17:36:49,0.41,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"48820099999,48823099999,VVNB,remote"
VietNam,2011-01-18,12.3,9.1,11,12.3,6.8,10.9,7.9,81.5,0,0,0,,,,,16.9,357.4,1019.7,90.3,3.5,74.1,6.4,3,,2011-01-18T06:36:17,2011-01-18T17:37:29,0.45,Overcast,Cloudy skies throughout the day.,cloudy,"48820099999,48823099999,VVNB,remote"
VietNam,2011-01-19,11.4,10,10.7,11.4,10,10.7,9.1,89.8,0,0,0,,,,,14.8,356.9,1017.8,90.8,3.1,131,11.2,5,,2011-01-19T06:36:15,2011-01-19T17:38:10,0.48,Overcast,Cloudy skies throughout the day.,cloudy,"48820099999,48823099999,VVNB"
VietNam,2011-01-20,12,9.4,10.4,12,7.9,10.3,8.1,86.1,0,0,0,,,,,22.3,10.9,1018.9,90.8,7.8,122.5,10.6,5,,2011-01-20T06:36:12,2011-01-20T17:38:51,0.5,Overcast,Cloudy skies throughout the day.,cloudy,"48820099999,48823099999,VVNB"
VietNam,2011-01-21,16,10,12.4,16,10,12.4,5.8,64.9,0,0,0,,,,,20.5,353.1,1020.7,74.8,8.9,175.4,15.1,7,,2011-01-21T06:36:07,2011-01-21T17:39:31,0.55,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48820099999,48823099999,VVNB"
VietNam,2011-01-22,15.2,12,13.6,15.2,12,13.6,6.3,61.6,0,0,0,,,,,11.2,34.5,1019.8,90.8,6.3,134.8,11.6,5,,2011-01-22T06:36:01,2011-01-22T17:40:11,0.58,Overcast,Cloudy skies throughout the day.,cloudy,"48820099999,48823099999,VVNB"
VietNam,2011-01-23,14,10,12.3,14,10,12.3,8.6,78.8,0,0,0,,,,,16.6,14.4,1022.6,91,7.6,139.1,12.1,5,,2011-01-23T06:35:53,2011-01-23T17:40:51,0.62,Overcast,Cloudy skies throughout the day.,cloudy,"48820099999,48823099999,VVNB"
VietNam,2011-01-24,15,11,12.7,15,11,12.7,6.4,66.1,0.3,100,4.17,rain,,,,18.4,12.9,1023.5,85.1,7.8,158.5,13.7,6,,2011-01-24T06:35:44,2011-01-24T17:41:31,0.65,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48820099999,48823099999,VVNB"
VietNam,2011-01-25,14,11,12.3,14,11,12.3,6.7,68.9,0,0,0,,,,,16.6,33.7,1023.6,90.7,5.9,153.1,13,6,,2011-01-25T06:35:34,2011-01-25T17:42:10,0.69,Overcast,Cloudy skies throughout the day.,cloudy,"48820099999,48823099999,VVNB"
VietNam,2011-01-26,14.1,10,12.3,14.1,10,12.3,8,75.5,0,0,0,,,,,14.8,10.6,1024.4,85.9,7.2,137.7,11.8,5,,2011-01-26T06:35:23,2011-01-26T17:42:50,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48820099999,48823099999,VVNB"
VietNam,2011-01-27,13,11,12,13,11,12,9.5,84.9,0,0,0,,,,,14.8,23,1024.2,91,5.7,96,8.2,4,,2011-01-27T06:35:10,2011-01-27T17:43:29,0.76,Overcast,Cloudy skies throughout the day.,cloudy,"48820099999,48823099999,VVNB"
VietNam,2011-01-28,14,10,11.9,14,10,11.9,8.5,81.1,0.4,100,8.33,rain,,,,20.5,7.6,1025.4,91.5,9.4,125.5,10.9,5,,2011-01-28T06:34:56,2011-01-28T17:44:07,0.79,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"48820099999,48823099999,VVNB"
VietNam,2011-01-29,17.1,11.7,13.4,17.1,11.7,13.4,4.8,56.5,0,0,0,,,,,24.1,16.5,1025.9,47.2,9,191.9,16.4,8,,2011-01-29T06:34:41,2011-01-29T17:44:45,0.83,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48820099999,48823099999,VVNB"
VietNam,2011-01-30,16,12,13.7,16,12,13.7,5,56.4,0,0,0,,,,,16.6,17,1025.5,57.6,6.2,172.4,14.9,7,,2011-01-30T06:34:24,2011-01-30T17:45:23,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48820099999,48823099999,VVNB"
VietNam,2011-01-31,15.2,12,13.2,15.2,12,13.2,5.5,59.8,0,0,0,,,,,18.4,34.2,1024.6,31.8,6.4,163.7,14,7,,2011-01-31T06:34:06,2011-01-31T17:46:01,0.9,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"48820099999,48823099999,VVNB"
VietNam,2011-02-01,13.3,10.3,12,13.3,10.3,12,7,71.5,0,0,0,,,,,20.5,12.7,1023.6,49.3,7.8,103.4,8.9,4,,2011-02-01T06:33:47,2011-02-01T17:46:38,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48820099999,48823099999,VVNB"
VietNam,2011-02-02,18.1,11,14.4,18.1,11,14.4,8.4,68.3,0,0,0,,,,,13,271.5,1021.2,39.4,5.9,207.1,18,8,,2011-02-02T06:33:26,2011-02-02T17:47:15,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48820099999,48823099999,VVNB"
VietNam,2011-02-03,19.5,12,16.1,19.5,12,16.1,11.9,76.7,0,0,0,,,,,9.4,48.8,1018.9,78.9,3.3,185.7,16,7,,2011-02-03T06:33:05,2011-02-03T17:47:51,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48820099999,48823099999,VVNB"
VietNam,2011-02-04,24,15,19,24,15,19,13.9,73.7,0,0,0,,,,,13,182.2,1016.4,50.6,4.1,168.1,14.8,6,,2011-02-04T06:32:42,2011-02-04T17:48:27,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48820099999,48823099999,VVNB"
VietNam,2011-02-05,24,16,19.7,24,16,19.7,15.7,79.1,0,0,0,,,,,16.6,125.5,1016,41.6,4,177.6,15.5,7,,2011-02-05T06:32:18,2011-02-05T17:49:03,0.07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48820099999,48823099999,VVNB"
VietNam,2011-02-06,22.4,16.4,18.8,22.4,16.4,18.8,16,84.5,0,0,0,,,,,16.6,120,1014.1,66.8,5.5,198.3,17.1,8,,2011-02-06T06:31:52,2011-02-06T17:49:38,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48820099999,48823099999,VVNB"
VietNam,2011-02-07,22,17,18.6,22,17,18.6,16.7,88.7,0,0,0,,,,,25.9,100.7,1009.8,80.9,3.9,197.9,17.2,7,,2011-02-07T06:31:26,2011-02-07T17:50:12,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48820099999,48823099999,VVNB"
VietNam,2011-02-08,22.3,16,19.5,22.3,16,19.5,16.6,83.5,0,0,0,,,,,14.8,103.7,1007,88.2,4.4,240.7,21,9,,2011-02-08T06:30:58,2011-02-08T17:50:46,0.17,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48820099999,48823099999,VVNB"
VietNam,2011-02-09,25,18,21.5,25,18,21.5,18.2,82,0,0,0,,,,,20.5,109,1005.5,83.4,6.6,248.1,21.3,9,,2011-02-09T06:30:30,2011-02-09T17:51:20,0.2,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48820099999,48823099999,VVNB"
VietNam,2011-02-10,27.1,20,23,28,20,23.1,19.3,80.9,0,0,0,,,,,25.9,126.7,1008.6,74.7,7.4,243.6,21.1,9,,2011-02-10T06:30:00,2011-02-10T17:51:53,0.23,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48820099999,48823099999,VVNB"
VietNam,2011-02-11,26,18.5,21.9,26,18.5,21.9,17.8,78.1,0.5,100,12.5,rain,,,,22.3,96.7,1013.1,74.9,7.8,129.3,11.3,5,,2011-02-11T06:29:29,2011-02-11T17:52:26,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48820099999,48823099999,VVNB,remote"
VietNam,2011-02-12,18,13,14.9,18,13,14.9,11.9,82.3,2.8,100,8.33,rain,,,,22.3,48.8,1016.1,92.2,6.1,113,9.8,4,,2011-02-12T06:28:57,2011-02-12T17:52:58,0.3,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"48820099999,48823099999,VVNB"
VietNam,2011-02-13,15.1,12,13.7,15.1,12,13.7,10.6,82.4,3.3,100,8.33,rain,,,,22.3,24.7,1017,91,8.3,119.4,10.2,5,,2011-02-13T06:28:24,2011-02-13T17:53:29,0.33,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"48820099999,48823099999,VVNB"
VietNam,2011-02-14,16.1,12,14,16.1,12,14,8.6,70.9,0.3,100,12.5,rain,,,,18.4,46.7,1019.3,63.8,9.8,211,18.4,8,,2011-02-14T06:27:50,2011-02-14T17:54:01,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48820099999,48823099999,VVNB"
VietNam,2011-02-15,13.4,10.8,12.1,13.4,10.8,12.1,10,87.4,0,0,0,,,,,20.5,55.1,1018,91.4,4.5,115.7,10.2,4,,2011-02-15T06:27:15,2011-02-15T17:54:31,0.4,Overcast,Cloudy skies throughout the day.,cloudy,"48820099999,48823099999,VVNB"
VietNam,2011-02-16,16,12,13.9,16,12,13.9,12.9,93.6,0.7,100,8.33,rain,,,,14.8,46,1015.6,91.2,4.9,195,16.9,8,,2011-02-16T06:26:39,2011-02-16T17:55:01,0.43,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"48820099999,48823099999,VVNB"
VietNam,2011-02-17,19,14,15.9,19,14,15.9,13.5,86.8,0.7,100,8.33,rain,,,,16.6,342.9,1015.2,66,6.3,161.7,14.1,6,,2011-02-17T06:26:01,2011-02-17T17:55:31,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"48820099999,48823099999,VVNB"
VietNam,2011-02-18,19,14,16.6,19,14,16.6,14.7,88.6,0,0,0,,,,,14.8,86.2,1014.1,89.1,4,155.2,13.4,5,,2011-02-18T06:25:23,2011-02-18T17:56:00,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48820099999,48823099999,VVNB"
VietNam,2011-02-19,20,15,17.2,20,15,17.2,14,82.7,0,0,0,,,,,16.6,43.7,1016.1,91.4,6.3,153.3,13.3,5,,2011-02-19T06:24:45,2011-02-19T17:56:29,0.53,Overcast,Cloudy skies throughout the day.,cloudy,"48820099999,48823099999,VVNB"
VietNam,2011-02-20,19,14.6,16.9,19,14.6,16.9,12.4,75.6,1.6,100,8.33,rain,,,,16.6,87.8,1018.3,90.8,5.1,171.8,15,6,,2011-02-20T06:24:05,2011-02-20T17:56:57,0.56,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"48820099999,48823099999,VVNB"
VietNam,2011-02-21,17.1,15,16.2,17.1,15,16.2,14.2,88.2,0,0,0,,,,,14.8,132.2,1017.5,91.9,2.6,178.6,15.5,6,,2011-02-21T06:23:24,2011-02-21T17:57:25,0.6,Overcast,Cloudy skies throughout the day.,cloudy,"48820099999,48823099999,VVNB"
VietNam,2011-02-22,19,15.1,17.2,19,15.1,17.2,15.9,92.4,0,0,0,,,,,9.4,99.7,1015.9,91.7,2.5,187,16.2,7,,2011-02-22T06:22:43,2011-02-22T17:57:52,0.63,Overcast,Cloudy skies throughout the day.,cloudy,"48820099999,48823099999,VVNB"
VietNam,2011-02-23,18.3,17,17.7,18.3,17,17.7,17.5,99,1.1,100,8.33,rain,,,,9.4,15.8,1015.8,91.5,1.8,167.6,14.4,7,,2011-02-23T06:22:00,2011-02-23T17:58:19,0.67,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"48820099999,48823099999,VVNB"
VietNam,2011-02-24,22,18,19.6,22,18,19.6,18.6,93.9,0.5,100,4.17,rain,,,,16.6,107.2,1013.4,91.3,3.3,209.4,18,7,,2011-02-24T06:21:17,2011-02-24T17:58:45,0.7,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"48820099999,48823099999,VVNB"
VietNam,2011-02-25,22,19,20.3,22,19,20.3,19.6,95.9,0.3,100,12.5,rain,,,,16.6,127.4,1012.5,90.6,3.7,206.5,17.8,8,,2011-02-25T06:20:34,2011-02-25T17:59:11,0.75,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"48820099999,48823099999,VVNB"
VietNam,2011-02-26,26.4,19,22.3,26.4,19,22.3,18.9,82.7,0,0,0,,,,,24.1,130.9,1013.7,73.7,6.2,224.3,19.3,8,,2011-02-26T06:19:49,2011-02-26T17:59:37,0.77,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48820099999,48823099999,VVNB,remote"
VietNam,2011-02-27,27,19.7,22.4,27.8,19.7,22.5,18.6,80.7,0,0,0,,,,,22.3,129.1,1013.6,81.9,5.9,236.8,20.3,8,,2011-02-27T06:19:04,2011-02-27T18:00:02,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48820099999,48823099999,VVNB"
VietNam,2011-02-28,22.7,19,20.7,22.7,19,20.7,18.6,88,0,0,0,,,,,18.4,118.7,1012.1,89.7,6.4,217,18.8,8,,2011-02-28T06:18:18,2011-02-28T18:00:26,0.84,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48820099999,48823099999,VVNB,remote"
VietNam,2011-03-01,24,19,20.9,24,19,20.9,19,89.4,0,0,0,,,,,14.8,93,1013.4,86.3,3.6,190.2,16.3,6,,2011-03-01T06:17:31,2011-03-01T18:00:50,0.87,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48820099999,48823099999,VVNB"
VietNam,2011-03-02,21,18,19.6,21,18,19.6,17.7,88.8,0,0,0,,,,,18.4,75.4,1015.1,90.7,5.1,159.5,13.7,5,,2011-03-02T06:16:44,2011-03-02T18:01:14,0.91,Overcast,Cloudy skies throughout the day.,cloudy,"48820099999,48823099999,VVNB"
VietNam,2011-03-03,19.1,16,17.9,19.1,16,17.9,16.3,90,1.1,100,45.83,rain,,,,24.1,52.6,1016.5,87.1,5.3,139.8,12,5,,2011-03-03T06:15:56,2011-03-03T18:01:38,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48820099999,48823099999,VVNB"
VietNam,2011-03-04,15.3,13.9,14.4,15.3,13.9,14.4,13.7,95.2,1.4,100,8.33,rain,,,,18.4,43.5,1017,91,6,146,12.7,6,,2011-03-04T06:15:07,2011-03-04T18:02:01,0.98,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"48820099999,48823099999,VVNB"
VietNam,2011-03-05,19,14,16.2,19,14,16.2,15.8,97.8,0,0,0,,,,,14.8,69,1013.5,91.8,1.4,182.2,15.7,6,,2011-03-05T06:14:18,2011-03-05T18:02:23,0,Overcast,Cloudy skies throughout the day.,cloudy,"48820099999,48823099999,VVNB"
VietNam,2011-03-06,22,17,19.3,22,17,19.3,18.5,95.7,0.1,100,4.17,rain,,,,16.6,71,1012.2,88.8,2.8,239.3,20.7,9,,2011-03-06T06:13:29,2011-03-06T18:02:45,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48820099999,48823099999,VVNB"
VietNam,2011-03-07,21,16,18.4,21,16,18.4,14.7,80.2,8.1,100,12.5,rain,,,,29.5,26.5,1017,70.8,8.6,172.9,15,7,,2011-03-07T06:12:39,2011-03-07T18:03:07,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"48820099999,48823099999,VVNB"
VietNam,2011-03-08,20,16,17.1,20,16,17.1,12.5,75.1,0,0,0,,,,,13,44.9,1018.6,65,6.3,163.6,14.1,7,,2011-03-08T06:11:48,2011-03-08T18:03:29,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48820099999,48823099999,VVNB"
VietNam,2011-03-09,18,15,16.3,18,15,16.3,13.1,81.6,0,0,0,,,,,16.6,31.7,1020,90.7,5.2,160.1,13.9,6,,2011-03-09T06:10:57,2011-03-09T18:03:50,0.15,Overcast,Cloudy skies throughout the day.,cloudy,"48820099999,48823099999,VVNB"
VietNam,2011-03-10,18,15.8,17,18,15.8,17,13.8,81.9,0.5,100,4.17,rain,,,,11.2,29.8,1021.1,91,9.6,172.2,14.8,6,,2011-03-10T06:10:06,2011-03-10T18:04:11,0.18,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"48820099999,48823099999,VVNB"
VietNam,2011-03-11,20,15,17.4,20,15,17.4,15,86.1,0,0,0,,,,,14.8,51.6,1018.4,90.8,6,182.4,15.7,7,,2011-03-11T06:09:14,2011-03-11T18:04:32,0.21,Overcast,Cloudy skies throughout the day.,cloudy,"48820099999,48823099999,VVNB"
VietNam,2011-03-12,19,15.8,17.1,19,15.8,17.1,15.5,90.1,0,0,0,,,,31.3,14.8,52.8,1016.9,88.9,5.8,165.8,14.2,6,,2011-03-12T06:08:22,2011-03-12T18:04:53,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48820099999,48823099999,VVNB"
VietNam,2011-03-13,23.5,17,19.6,23.5,17,19.6,17.6,88.9,0,0,0,,,,,13,126.3,1013.6,89.6,3.2,232.1,19.9,9,,2011-03-13T06:07:30,2011-03-13T18:05:13,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48820099999,48823099999,VVNB"
VietNam,2011-03-14,22,18.3,20.3,22,18.3,20.3,18.9,91.7,0.1,100,4.17,rain,,,,13,104.4,1013,90.6,2.3,152.8,13.2,6,,2011-03-14T06:06:37,2011-03-14T18:05:33,0.31,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"48820099999,48823099999,VVNB"
VietNam,2011-03-15,20.9,12,17.4,20.9,12,17.4,16.4,94.1,7.1,100,4.17,rain,,,57.2,35.3,359.6,1018.7,91,5.1,86,7.4,3,,2011-03-15T06:05:44,2011-03-15T18:05:53,0.35,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"48820099999,48823099999,VVNB"
VietNam,2011-03-16,12,9,10.7,12,6.5,10.4,9.8,94.5,10.9,100,12.5,rain,,,,18.4,341.1,1025.6,90.8,8.8,66.3,5.9,2,,2011-03-16T06:04:51,2011-03-16T18:06:12,0.38,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"48820099999,48823099999,VVNB"
VietNam,2011-03-17,11,9,10.1,11,7,9.8,10,99.4,18.3,100,16.67,rain,,,,13,0.5,1023.8,90.8,6.2,86.7,7.5,3,,2011-03-17T06:03:57,2011-03-17T18:06:32,0.41,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"48820099999,48823099999,VVNB"
VietNam,2011-03-18,12.7,10,11.3,12.7,9.1,11.3,10.9,97,27.9,100,8.33,rain,,,,11.2,63.1,1017.7,84.9,6.9,148.8,12.9,5,,2011-03-18T06:03:03,2011-03-18T18:06:51,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"48820099999,48823099999,VVNB"
VietNam,2011-03-19,20.5,11,15.6,20.5,11,15.6,13.6,88.5,0,0,0,,,,,16.6,174.2,1012.4,64.1,5.9,268.6,23.2,10,,2011-03-19T06:02:09,2011-03-19T18:07:10,0.48,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48820099999,48823099999,VVNB"
VietNam,2011-03-20,20.1,15.9,17.8,20.1,15.9,17.8,16.9,94.6,0,0,0,,,,,16.6,100.4,1009.5,90.8,3.4,295.7,25.5,10,,2011-03-20T06:01:15,2011-03-20T18:07:29,0.5,Overcast,Cloudy skies throughout the day.,cloudy,"48820099999,48823099999,VVNB"
VietNam,2011-03-21,24,18.8,21.3,24,18.8,21.3,20,93,0.5,100,4.17,rain,,,,13,123.9,1008.9,91.3,3.9,288.7,24.9,10,,2011-03-21T06:00:21,2011-03-21T18:07:47,0.55,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"48820099999,48823099999,VVNB"
VietNam,2011-03-22,22.1,18.9,20.9,22.1,18.9,20.9,16.4,76.2,0.7,100,8.33,rain,,,,35.3,35.2,1015.6,90.2,8.4,180.2,15.7,6,,2011-03-22T05:59:27,2011-03-22T18:08:06,0.58,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"48820099999,48823099999,VVNB"
VietNam,2011-03-23,19,16.7,17.4,19,16.7,17.4,11.1,66.7,0.5,100,4.17,rain,,,,18.4,42.5,1020.3,88.4,10.1,222.9,19.3,8,,2011-03-23T05:58:32,2011-03-23T18:08:24,0.62,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"48820099999,48823099999,VVNB,remote"
VietNam,2011-03-24,17.4,13,15.3,17.4,13,15.3,11.9,81.4,1.2,100,8.33,rain,,,,24.1,18.8,1022,88.7,8.2,128.9,11,4,,2011-03-24T05:57:38,2011-03-24T18:08:43,0.65,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"48820099999,48823099999,VVNB"
VietNam,2011-03-25,19,14.9,16.5,19,14.9,16.5,9.7,64.4,0,0,0,,,,,16.6,7,1023.9,82.4,9.8,185.2,16,7,,2011-03-25T05:56:43,2011-03-25T18:09:01,0.68,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48820099999,48823099999,VVNB"
VietNam,2011-03-26,18,15.4,16.6,18,15.4,16.6,10.1,66,0,0,0,,,,,18.4,10.4,1023.8,51.9,8.3,140.8,12,5,,2011-03-26T05:55:49,2011-03-26T18:09:19,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48820099999,48823099999,VVNB"
